year,team,opponent,date,game,Goals,Catches,Ds,Turnovers,Drops,Throwaways,Goals_against,Hold_pct,Break_pct
2015,Pittsburgh Thunderbirds,Cincinnati Revolution,2015-04-25,Pittsburgh Thunderbirds_Cincinnati Revolution_2015-04-25,30,174.0,12.0,37.0,3.0,34.0,16,0.9411764705882353,0.4827586206896552
2015,Pittsburgh Thunderbirds,Cincinnati Revolution,2015-06-20,Pittsburgh Thunderbirds_Cincinnati Revolution_2015-06-20,25,281.0,17.0,37.0,5.0,32.0,19,0.7222222222222222,0.46153846153846156
2015,Pittsburgh Thunderbirds,Cincinnati Revolution,2015-07-11,Pittsburgh Thunderbirds_Cincinnati Revolution_2015-07-11,33,279.0,9.0,38.0,5.0,33.0,27,0.8461538461538461,0.3235294117647059
2015,Pittsburgh Thunderbirds,Detroit Mechanix,2015-05-30,Pittsburgh Thunderbirds_Detroit Mechanix_2015-05-30,44,208.0,19.0,25.0,1.0,24.0,20,0.9047619047619048,0.5813953488372093
2015,Pittsburgh Thunderbirds,Detroit Mechanix,2015-06-13,Pittsburgh Thunderbirds_Detroit Mechanix_2015-06-13,34,239.0,20.0,36.0,5.0,31.0,21,0.9545454545454546,0.3939393939393939
2015,Pittsburgh Thunderbirds,Detroit Mechanix,2015-07-10,Pittsburgh Thunderbirds_Detroit Mechanix_2015-07-10,42,204.0,24.0,30.0,4.0,26.0,16,0.9411764705882353,0.6341463414634146
2015,Pittsburgh Thunderbirds,Indianapolis AlleyCats,2015-04-11,Pittsburgh Thunderbirds_Indianapolis AlleyCats_2015-04-11,28,222.0,12.0,34.0,4.0,30.0,20,0.95,0.32142857142857145
2015,Pittsburgh Thunderbirds,Indianapolis AlleyCats,2015-07-18,Pittsburgh Thunderbirds_Indianapolis AlleyCats_2015-07-18,29,326.0,7.0,30.0,4.0,26.0,25,0.8,0.3103448275862069
2015,Pittsburgh Thunderbirds,Madison Radicals,2015-05-02,Pittsburgh Thunderbirds_Madison Radicals_2015-05-02,18,301.0,15.0,40.0,2.0,38.0,24,0.7083333333333334,0.05555555555555555
2015,Pittsburgh Thunderbirds,Madison Radicals,2015-06-06,Pittsburgh Thunderbirds_Madison Radicals_2015-06-06,26,338.0,8.0,26.0,2.0,24.0,22,0.9047619047619048,0.25925925925925924
2015,Pittsburgh Thunderbirds,Madison Radicals,2015-07-25,Pittsburgh Thunderbirds_Madison Radicals_2015-07-25,21,262.0,12.0,37.0,6.0,31.0,24,0.625,0.2857142857142857
2015,Pittsburgh Thunderbirds,Minnesota Wind Chill,2015-05-03,Pittsburgh Thunderbirds_Minnesota Wind Chill_2015-05-03,30,150.0,20.0,48.0,8.0,40.0,17,0.8333333333333334,0.5172413793103449
2015,Pittsburgh Thunderbirds,Minnesota Wind Chill,2015-05-09,Pittsburgh Thunderbirds_Minnesota Wind Chill_2015-05-09,28,245.0,16.0,32.0,2.0,30.0,22,0.6521739130434783,0.48148148148148145
2015,Raleigh Flyers,Atlanta Hustle,2015-04-11,Raleigh Flyers_Atlanta Hustle_2015-04-11,29,208.0,11.0,39.0,2.0,37.0,22,0.7272727272727273,0.4482758620689655
2015,Raleigh Flyers,Atlanta Hustle,2015-05-09,Raleigh Flyers_Atlanta Hustle_2015-05-09,28,187.0,8.0,42.0,5.0,37.0,29,0.6785714285714286,0.3103448275862069
2015,Raleigh Flyers,Atlanta Hustle,2015-06-05,Raleigh Flyers_Atlanta Hustle_2015-06-05,20,161.0,14.0,37.0,6.0,31.0,24,0.6666666666666666,0.2
2015,Raleigh Flyers,Charlotte Express,2015-05-02,Raleigh Flyers_Charlotte Express_2015-05-02,33,193.0,14.0,40.0,1.0,39.0,22,0.7272727272727273,0.5151515151515151
2015,Raleigh Flyers,Charlotte Express,2015-05-23,Raleigh Flyers_Charlotte Express_2015-05-23,27,101.0,12.0,34.0,6.0,28.0,18,0.8235294117647058,0.4642857142857143
2015,Raleigh Flyers,Charlotte Express,2015-06-20,Raleigh Flyers_Charlotte Express_2015-06-20,24,295.0,5.0,28.0,6.0,22.0,21,0.8571428571428571,0.25
2015,Raleigh Flyers,Charlotte Express,2015-07-11,Raleigh Flyers_Charlotte Express_2015-07-11,26,293.0,13.0,25.0,2.0,23.0,23,0.6666666666666666,0.4
2015,Raleigh Flyers,Jacksonville Cannons,2015-04-18,Raleigh Flyers_Jacksonville Cannons_2015-04-18,33,224.0,16.0,33.0,4.0,29.0,26,0.8214285714285714,0.3225806451612903
2015,Raleigh Flyers,Jacksonville Cannons,2015-05-30,Raleigh Flyers_Jacksonville Cannons_2015-05-30,29,181.0,13.0,32.0,5.0,27.0,27,0.6666666666666666,0.3793103448275862
2015,Raleigh Flyers,Jacksonville Cannons,2015-06-14,Raleigh Flyers_Jacksonville Cannons_2015-06-14,26,239.0,17.0,36.0,5.0,31.0,28,0.7586206896551724,0.16
2015,Raleigh Flyers,Jacksonville Cannons,2015-07-25,Raleigh Flyers_Jacksonville Cannons_2015-07-25,28,252.0,15.0,36.0,5.0,31.0,27,0.6333333333333333,0.36
2015,Raleigh Flyers,Madison Radicals,2015-08-08,Raleigh Flyers_Madison Radicals_2015-08-08,19,216.0,15.0,48.0,10.0,38.0,22,0.5909090909090909,0.3157894736842105
2015,Raleigh Flyers,Nashville NightWatch,2015-05-10,Raleigh Flyers_Nashville NightWatch_2015-05-10,22,211.0,22.0,64.0,8.0,56.0,21,0.6363636363636364,0.38095238095238093
2015,Raleigh Flyers,Nashville NightWatch,2015-05-17,Raleigh Flyers_Nashville NightWatch_2015-05-17,33,221.0,21.0,37.0,2.0,35.0,22,0.875,0.3870967741935484
2015,Raleigh Flyers,Nashville NightWatch,2015-06-06,Raleigh Flyers_Nashville NightWatch_2015-06-06,27,188.0,15.0,28.0,5.0,23.0,21,0.8571428571428571,0.3333333333333333
2015,Raleigh Flyers,Nashville NightWatch,2015-06-27,Raleigh Flyers_Nashville NightWatch_2015-06-27,20,239.0,17.0,41.0,7.0,34.0,15,0.8666666666666667,0.35
2015,Rochester Dragons,DC Breeze,2015-05-24,Rochester Dragons_DC Breeze_2015-05-24,25,281.0,11.0,37.0,1.0,36.0,26,0.6923076923076923,0.28
2015,Rochester Dragons,DC Breeze,2015-07-11,Rochester Dragons_DC Breeze_2015-07-11,19,317.0,13.0,41.0,9.0,32.0,27,0.5769230769230769,0.2
2015,Rochester Dragons,Montreal Royal,2015-06-06,Rochester Dragons_Montreal Royal_2015-06-06,19,243.0,17.0,43.0,2.0,41.0,21,0.5238095238095238,0.42105263157894735
2015,Rochester Dragons,Montreal Royal,2015-06-21,Rochester Dragons_Montreal Royal_2015-06-21,21,283.0,11.0,52.0,12.0,40.0,24,0.56,0.35
2015,Rochester Dragons,Montreal Royal,2015-06-22,Rochester Dragons_Montreal Royal_2015-06-22,17,260.0,8.0,54.0,6.0,48.0,23,0.5652173913043478,0.23529411764705882
2015,Rochester Dragons,New York Empire,2015-05-30,Rochester Dragons_New York Empire_2015-05-30,16,267.0,14.0,41.0,7.0,34.0,27,0.52,0.16666666666666666
2015,Rochester Dragons,New York Empire,2015-07-03,Rochester Dragons_New York Empire_2015-07-03,19,267.0,13.0,40.0,5.0,35.0,25,0.6,0.21052631578947367
2015,Rochester Dragons,Ottawa Outlaws,2015-05-02,Rochester Dragons_Ottawa Outlaws_2015-05-02,18,193.0,10.0,38.0,3.0,35.0,24,0.5833333333333334,0.2222222222222222
2015,Rochester Dragons,Ottawa Outlaws,2015-06-07,Rochester Dragons_Ottawa Outlaws_2015-06-07,18,202.0,7.0,47.0,10.0,37.0,27,0.5185185185185185,0.2222222222222222
2015,Rochester Dragons,Philadelphia Phoenix,2015-06-14,Rochester Dragons_Philadelphia Phoenix_2015-06-14,19,310.0,11.0,41.0,8.0,33.0,18,0.6470588235294118,0.4
2015,Rochester Dragons,Philadelphia Phoenix,2015-07-12,Rochester Dragons_Philadelphia Phoenix_2015-07-12,16,371.0,6.0,25.0,4.0,21.0,26,0.48148148148148145,0.2
2015,Rochester Dragons,Toronto Rush,2015-05-16,Rochester Dragons_Toronto Rush_2015-05-16,21,225.0,5.0,33.0,3.0,30.0,37,0.5277777777777778,0.09090909090909091
2015,Rochester Dragons,Toronto Rush,2015-06-27,Rochester Dragons_Toronto Rush_2015-06-27,10,183.0,11.0,99.0,26.0,73.0,27,0.32142857142857145,0.1111111111111111
2015,Rochester Dragons,Toronto Rush,2015-07-16,Rochester Dragons_Toronto Rush_2015-07-16,17,215.0,6.0,53.0,5.0,48.0,38,0.4473684210526316,0.0
2015,San Diego Growlers,Los Angeles Aviators,2015-04-18,San Diego Growlers_Los Angeles Aviators_2015-04-18,23,286.0,8.0,27.0,3.0,24.0,25,0.75,0.20833333333333334
2015,San Diego Growlers,Los Angeles Aviators,2015-06-06,San Diego Growlers_Los Angeles Aviators_2015-06-06,20,227.0,14.0,27.0,4.0,23.0,19,0.6666666666666666,0.3333333333333333
2015,San Diego Growlers,Los Angeles Aviators,2015-07-11,San Diego Growlers_Los Angeles Aviators_2015-07-11,23,260.0,8.0,29.0,4.0,25.0,22,0.7727272727272727,0.2608695652173913
2015,San Diego Growlers,Los Angeles Aviators,2015-07-18,San Diego Growlers_Los Angeles Aviators_2015-07-18,16,261.0,9.0,35.0,7.0,28.0,21,0.5714285714285714,0.25
2015,San Diego Growlers,Los Angeles Aviators,2015-07-19,San Diego Growlers_Los Angeles Aviators_2015-07-19,21,214.0,19.0,34.0,5.0,29.0,15,0.6,0.5714285714285714
2015,San Diego Growlers,San Francisco FlameThrowers,2015-04-25,San Diego Growlers_San Francisco FlameThrowers_2015-04-25,22,224.0,9.0,39.0,2.0,37.0,27,0.5769230769230769,0.30434782608695654
2015,San Diego Growlers,San Francisco FlameThrowers,2015-05-16,San Diego Growlers_San Francisco FlameThrowers_2015-05-16,21,244.0,19.0,32.0,8.0,24.0,18,0.5294117647058824,0.5454545454545454
2015,San Diego Growlers,San Francisco FlameThrowers,2015-05-23,San Diego Growlers_San Francisco FlameThrowers_2015-05-23,25,260.0,12.0,32.0,3.0,29.0,27,0.5714285714285714,0.375
2015,San Diego Growlers,San Jose Spiders,2015-04-26,San Diego Growlers_San Jose Spiders_2015-04-26,18,271.0,5.0,45.0,3.0,42.0,31,0.6,0.0
2015,San Diego Growlers,San Jose Spiders,2015-05-02,San Diego Growlers_San Jose Spiders_2015-05-02,21,240.0,12.0,31.0,6.0,25.0,23,0.64,0.2631578947368421
2015,San Diego Growlers,Seattle Cascades,2015-04-12,San Diego Growlers_Seattle Cascades_2015-04-12,22,252.0,6.0,28.0,5.0,23.0,26,0.6923076923076923,0.18181818181818182
2015,San Diego Growlers,Seattle Cascades,2015-05-09,San Diego Growlers_Seattle Cascades_2015-05-09,21,227.0,13.0,32.0,2.0,30.0,19,0.631578947368421,0.42857142857142855
2015,San Diego Growlers,Vancouver Riptide,2015-05-10,San Diego Growlers_Vancouver Riptide_2015-05-10,29,278.0,10.0,23.0,2.0,21.0,27,0.8461538461538461,0.23333333333333334
2015,San Diego Growlers,Vancouver Riptide,2015-06-20,San Diego Growlers_Vancouver Riptide_2015-06-20,32,279.0,10.0,23.0,2.0,21.0,28,0.8571428571428571,0.25
2015,San Francisco FlameThrowers,Los Angeles Aviators,2015-05-24,San Francisco FlameThrowers_Los Angeles Aviators_2015-05-24,22,291.0,10.0,42.0,0.0,42.0,23,0.7083333333333334,0.23809523809523808
2015,San Francisco FlameThrowers,Los Angeles Aviators,2015-05-31,San Francisco FlameThrowers_Los Angeles Aviators_2015-05-31,24,2.0,10.0,41.0,7.0,34.0,17,0.6666666666666666,0.5217391304347826
2015,San Francisco FlameThrowers,San Diego Growlers,2015-04-25,San Francisco FlameThrowers_San Diego Growlers_2015-04-25,27,269.0,12.0,35.0,3.0,32.0,22,0.6956521739130435,0.4230769230769231
2015,San Francisco FlameThrowers,San Diego Growlers,2015-05-16,San Francisco FlameThrowers_San Diego Growlers_2015-05-16,18,287.0,12.0,39.0,8.0,31.0,21,0.45454545454545453,0.47058823529411764
2015,San Francisco FlameThrowers,San Diego Growlers,2015-05-27,San Francisco FlameThrowers_San Diego Growlers_2015-05-27,27,275.0,10.0,33.0,3.0,30.0,25,0.625,0.42857142857142855
2015,San Francisco FlameThrowers,San Jose Spiders,2015-04-18,San Francisco FlameThrowers_San Jose Spiders_2015-04-18,26,321.0,10.0,23.0,2.0,21.0,29,0.75,0.18518518518518517
2015,San Francisco FlameThrowers,San Jose Spiders,2015-05-09,San Francisco FlameThrowers_San Jose Spiders_2015-05-09,18,284.0,11.0,47.0,4.0,43.0,20,0.65,0.2777777777777778
2015,San Francisco FlameThrowers,San Jose Spiders,2015-05-15,San Francisco FlameThrowers_San Jose Spiders_2015-05-15,15,252.0,12.0,46.0,10.0,36.0,20,0.65,0.13333333333333333
2015,San Francisco FlameThrowers,San Jose Spiders,2015-06-06,San Francisco FlameThrowers_San Jose Spiders_2015-06-06,18,241.0,12.0,32.0,5.0,27.0,17,0.7777777777777778,0.23529411764705882
2015,San Francisco FlameThrowers,San Jose Spiders,2015-07-18,San Francisco FlameThrowers_San Jose Spiders_2015-07-18,32,300.0,18.0,34.0,2.0,32.0,18,0.8947368421052632,0.4838709677419355
2015,San Francisco FlameThrowers,Seattle Cascades,2015-06-21,San Francisco FlameThrowers_Seattle Cascades_2015-06-21,25,249.0,8.0,48.0,4.0,44.0,21,0.7368421052631579,0.4074074074074074
2015,San Francisco FlameThrowers,Seattle Cascades,2015-06-28,San Francisco FlameThrowers_Seattle Cascades_2015-06-28,17,322.0,10.0,43.0,3.0,40.0,27,0.5,0.1875
2015,San Francisco FlameThrowers,Seattle Cascades,2015-07-25,San Francisco FlameThrowers_Seattle Cascades_2015-07-25,19,230.0,11.0,38.0,3.0,35.0,21,0.6190476190476191,0.3157894736842105
2015,San Francisco FlameThrowers,Vancouver Riptide,2015-04-11,San Francisco FlameThrowers_Vancouver Riptide_2015-04-11,26,257.0,16.0,47.0,1.0,46.0,25,0.6,0.4230769230769231
2015,San Francisco FlameThrowers,Vancouver Riptide,2015-06-27,San Francisco FlameThrowers_Vancouver Riptide_2015-06-27,22,222.0,13.0,41.0,4.0,37.0,19,0.7222222222222222,0.391304347826087
2015,San Jose Spiders,Los Angeles Aviators,2015-05-03,San Jose Spiders_Los Angeles Aviators_2015-05-03,20,234.0,15.0,37.0,1.0,36.0,19,0.6111111111111112,0.42857142857142855
2015,San Jose Spiders,Los Angeles Aviators,2015-05-30,San Jose Spiders_Los Angeles Aviators_2015-05-30,27,218.0,12.0,30.0,0.0,30.0,19,0.8888888888888888,0.39285714285714285
2015,San Jose Spiders,Madison Radicals,2015-08-09,San Jose Spiders_Madison Radicals_2015-08-09,17,297.0,10.0,37.0,3.0,34.0,15,0.8666666666666667,0.23529411764705882
2015,San Jose Spiders,San Diego Growlers,2015-04-26,San Jose Spiders_San Diego Growlers_2015-04-26,31,215.0,13.0,39.0,4.0,35.0,18,1.0,0.4
2015,San Jose Spiders,San Diego Growlers,2015-05-02,San Jose Spiders_San Diego Growlers_2015-05-02,23,289.0,6.0,35.0,0.0,35.0,21,0.7368421052631579,0.36
2015,San Jose Spiders,San Francisco FlameThrowers,2015-04-18,San Jose Spiders_San Francisco FlameThrowers_2015-04-18,29,230.0,9.0,24.0,2.0,22.0,26,0.8148148148148148,0.25
2015,San Jose Spiders,San Francisco FlameThrowers,2015-05-09,San Jose Spiders_San Francisco FlameThrowers_2015-05-09,20,228.0,17.0,42.0,1.0,41.0,18,0.7222222222222222,0.35
2015,San Jose Spiders,San Francisco FlameThrowers,2015-05-15,San Jose Spiders_San Francisco FlameThrowers_2015-05-15,20,197.0,13.0,43.0,3.0,40.0,15,0.8666666666666667,0.35
2015,San Jose Spiders,San Francisco FlameThrowers,2015-06-06,San Jose Spiders_San Francisco FlameThrowers_2015-06-06,17,193.0,11.0,39.0,3.0,36.0,18,0.7647058823529411,0.2222222222222222
2015,San Jose Spiders,San Francisco FlameThrowers,2015-07-18,San Jose Spiders_San Francisco FlameThrowers_2015-07-18,18,202.0,10.0,41.0,6.0,35.0,32,0.5161290322580645,0.10526315789473684
2015,San Jose Spiders,Seattle Cascades,2015-06-14,San Jose Spiders_Seattle Cascades_2015-06-14,23,240.0,6.0,59.0,2.0,57.0,25,0.52,0.43478260869565216
2015,San Jose Spiders,Seattle Cascades,2015-06-20,San Jose Spiders_Seattle Cascades_2015-06-20,35,241.0,13.0,22.0,3.0,19.0,28,0.8928571428571429,0.2857142857142857
2015,San Jose Spiders,Seattle Cascades,2015-07-26,San Jose Spiders_Seattle Cascades_2015-07-26,21,242.0,10.0,41.0,6.0,35.0,19,0.8333333333333334,0.2727272727272727
2015,San Jose Spiders,Toronto Rush,2015-08-08,San Jose Spiders_Toronto Rush_2015-08-08,25,239.0,8.0,31.0,1.0,30.0,20,0.7727272727272727,0.34782608695652173
2015,San Jose Spiders,Vancouver Riptide,2015-04-12,San Jose Spiders_Vancouver Riptide_2015-04-12,32,212.0,10.0,38.0,1.0,37.0,26,0.8461538461538461,0.3125
2015,San Jose Spiders,Vancouver Riptide,2015-05-24,San Jose Spiders_Vancouver Riptide_2015-05-24,24,239.0,8.0,36.0,0.0,36.0,31,0.5806451612903226,0.25
2015,San Jose Spiders,Vancouver Riptide,2015-06-13,San Jose Spiders_Vancouver Riptide_2015-06-13,26,208.0,13.0,34.0,2.0,32.0,23,0.75,0.32
2015,Seattle Cascades,Los Angeles Aviators,2015-04-11,Seattle Cascades_Los Angeles Aviators_2015-04-11,29,225.0,16.0,27.0,2.0,25.0,20,0.8095238095238095,0.42857142857142855
2015,Seattle Cascades,Los Angeles Aviators,2015-05-10,Seattle Cascades_Los Angeles Aviators_2015-05-10,17,192.0,14.0,38.0,11.0,27.0,20,0.55,0.35294117647058826
2015,Seattle Cascades,Los Angeles Aviators,2015-05-17,Seattle Cascades_Los Angeles Aviators_2015-05-17,29,2.0,18.0,28.0,3.0,25.0,19,0.75,0.5
2015,Seattle Cascades,San Diego Growlers,2015-04-12,Seattle Cascades_San Diego Growlers_2015-04-12,26,308.0,5.0,28.0,4.0,24.0,22,0.8181818181818182,0.3076923076923077
2015,Seattle Cascades,San Diego Growlers,2015-05-09,Seattle Cascades_San Diego Growlers_2015-05-09,19,34.0,13.0,34.0,1.0,33.0,21,0.5714285714285714,0.3684210526315789
2015,Seattle Cascades,San Francisco FlameThrowers,2015-06-21,Seattle Cascades_San Francisco FlameThrowers_2015-06-21,21,267.0,15.0,43.0,10.0,33.0,25,0.5925925925925926,0.2631578947368421
2015,Seattle Cascades,San Francisco FlameThrowers,2015-06-28,Seattle Cascades_San Francisco FlameThrowers_2015-06-28,27,242.0,18.0,34.0,1.0,33.0,17,0.8125,0.5
2015,Seattle Cascades,San Francisco FlameThrowers,2015-07-25,Seattle Cascades_San Francisco FlameThrowers_2015-07-25,21,240.0,12.0,37.0,5.0,32.0,19,0.6842105263157895,0.38095238095238093
2015,Seattle Cascades,San Jose Spiders,2015-06-14,Seattle Cascades_San Jose Spiders_2015-06-14,25,0.0,20.0,46.0,7.0,39.0,23,0.5833333333333334,0.4583333333333333
2015,Seattle Cascades,San Jose Spiders,2015-06-20,Seattle Cascades_San Jose Spiders_2015-06-20,28,302.0,3.0,29.0,1.0,28.0,35,0.7142857142857143,0.10714285714285714
2015,Seattle Cascades,San Jose Spiders,2015-07-26,Seattle Cascades_San Jose Spiders_2015-07-26,19,225.0,6.0,47.0,5.0,42.0,21,0.7272727272727273,0.16666666666666666
2015,Seattle Cascades,Vancouver Riptide,2015-04-18,Seattle Cascades_Vancouver Riptide_2015-04-18,20,201.0,12.0,33.0,5.0,28.0,21,0.7894736842105263,0.22727272727272727
2015,Seattle Cascades,Vancouver Riptide,2015-04-25,Seattle Cascades_Vancouver Riptide_2015-04-25,26,230.0,11.0,28.0,7.0,21.0,22,0.9130434782608695,0.2
2015,Seattle Cascades,Vancouver Riptide,2015-05-23,Seattle Cascades_Vancouver Riptide_2015-05-23,34,1.0,11.0,33.0,4.0,29.0,27,0.8888888888888888,0.29411764705882354
2015,Seattle Cascades,Vancouver Riptide,2015-07-18,Seattle Cascades_Vancouver Riptide_2015-07-18,30,0.0,16.0,31.0,2.0,29.0,17,0.8333333333333334,0.5172413793103449
2015,Seattle Cascades,Vancouver Riptide,2015-07-19,Seattle Cascades_Vancouver Riptide_2015-07-19,24,241.0,11.0,30.0,1.0,29.0,26,0.7407407407407407,0.17391304347826086
2015,Toronto Rush,DC Breeze,2015-04-11,Toronto Rush_DC Breeze_2015-04-11,37,297.0,17.0,36.0,5.0,31.0,17,0.8888888888888888,0.5833333333333334
2015,Toronto Rush,DC Breeze,2015-05-23,Toronto Rush_DC Breeze_2015-05-23,33,240.0,15.0,34.0,2.0,32.0,21,0.8181818181818182,0.46875
2015,Toronto Rush,Montreal Royal,2015-04-26,Toronto Rush_Montreal Royal_2015-04-26,26,215.0,10.0,34.0,7.0,27.0,27,0.6666666666666666,0.3076923076923077
2015,Toronto Rush,Montreal Royal,2015-06-20,Toronto Rush_Montreal Royal_2015-06-20,24,213.0,19.0,38.0,1.0,37.0,18,0.7222222222222222,0.4583333333333333
2015,Toronto Rush,New York Empire,2015-05-09,Toronto Rush_New York Empire_2015-05-09,28,275.0,14.0,29.0,2.0,27.0,25,0.72,0.35714285714285715
2015,Toronto Rush,New York Empire,2015-06-06,Toronto Rush_New York Empire_2015-06-06,18,246.0,18.0,29.0,3.0,26.0,16,0.7647058823529411,0.29411764705882354
2015,Toronto Rush,New York Empire,2015-07-25,Toronto Rush_New York Empire_2015-07-25,25,183.0,19.0,48.0,7.0,41.0,19,0.6666666666666666,0.5
2015,Toronto Rush,Ottawa Outlaws,2015-04-25,Toronto Rush_Ottawa Outlaws_2015-04-25,23,208.0,11.0,39.0,5.0,34.0,19,0.7894736842105263,0.34782608695652173
2015,Toronto Rush,Ottawa Outlaws,2015-07-18,Toronto Rush_Ottawa Outlaws_2015-07-18,30,190.0,14.0,27.0,7.0,20.0,26,0.8888888888888888,0.20689655172413793
2015,Toronto Rush,Ottawa Outlaws,2015-07-19,Toronto Rush_Ottawa Outlaws_2015-07-19,25,178.0,18.0,51.0,1.0,50.0,19,0.65,0.5
2015,Toronto Rush,Philadelphia Phoenix,2015-04-12,Toronto Rush_Philadelphia Phoenix_2015-04-12,26,240.0,15.0,36.0,5.0,31.0,21,0.8095238095238095,0.34615384615384615
2015,Toronto Rush,Philadelphia Phoenix,2015-06-13,Toronto Rush_Philadelphia Phoenix_2015-06-13,37,290.0,25.0,26.0,3.0,23.0,17,0.9473684210526315,0.5428571428571428
2015,Toronto Rush,Rochester Dragons,2015-05-16,Toronto Rush_Rochester Dragons_2015-05-16,37,298.0,13.0,25.0,1.0,24.0,21,0.9090909090909091,0.4722222222222222
2015,Toronto Rush,Rochester Dragons,2015-06-27,Toronto Rush_Rochester Dragons_2015-06-27,27,169.0,21.0,86.0,19.0,67.0,10,0.8888888888888888,0.6785714285714286
2015,Toronto Rush,Rochester Dragons,2015-07-16,Toronto Rush_Rochester Dragons_2015-07-16,39,205.0,26.0,37.0,2.0,35.0,17,1.0,0.5405405405405406
2015,Toronto Rush,San Jose Spiders,2015-08-08,Toronto Rush_San Jose Spiders_2015-08-08,20,271.0,9.0,32.0,6.0,26.0,25,0.6521739130434783,0.22727272727272727
2015,Vancouver Riptide,Los Angeles Aviators,2015-05-16,Vancouver Riptide_Los Angeles Aviators_2015-05-16,27,256.0,13.0,34.0,2.0,32.0,24,0.68,0.38461538461538464
2015,Vancouver Riptide,Los Angeles Aviators,2015-06-21,Vancouver Riptide_Los Angeles Aviators_2015-06-21,20,268.0,12.0,41.0,8.0,33.0,27,0.6538461538461539,0.14285714285714285
2015,Vancouver Riptide,San Diego Growlers,2015-05-10,Vancouver Riptide_San Diego Growlers_2015-05-10,27,262.0,8.0,26.0,7.0,19.0,29,0.7666666666666667,0.15384615384615385
2015,Vancouver Riptide,San Diego Growlers,2015-06-20,Vancouver Riptide_San Diego Growlers_2015-06-20,28,218.0,6.0,25.0,2.0,23.0,32,0.75,0.14285714285714285
2015,Vancouver Riptide,San Francisco FlameThrowers,2015-04-11,Vancouver Riptide_San Francisco FlameThrowers_2015-04-11,25,228.0,17.0,44.0,4.0,40.0,26,0.5769230769230769,0.4
2015,Vancouver Riptide,San Francisco FlameThrowers,2015-06-27,Vancouver Riptide_San Francisco FlameThrowers_2015-06-27,19,226.0,14.0,38.0,6.0,32.0,22,0.6086956521739131,0.2777777777777778
2015,Vancouver Riptide,San Jose Spiders,2015-04-12,Vancouver Riptide_San Jose Spiders_2015-04-12,26,220.0,12.0,40.0,6.0,34.0,32,0.6875,0.15384615384615385
2015,Vancouver Riptide,San Jose Spiders,2015-05-24,Vancouver Riptide_San Jose Spiders_2015-05-24,31,248.0,13.0,30.0,4.0,26.0,24,0.75,0.41935483870967744
2015,Vancouver Riptide,San Jose Spiders,2015-06-13,Vancouver Riptide_San Jose Spiders_2015-06-13,23,271.0,16.0,29.0,5.0,24.0,26,0.68,0.25
2015,Vancouver Riptide,Seattle Cascades,2015-04-18,Vancouver Riptide_Seattle Cascades_2015-04-18,21,236.0,11.0,25.0,3.0,22.0,20,0.8181818181818182,0.15789473684210525
2015,Vancouver Riptide,Seattle Cascades,2015-04-25,Vancouver Riptide_Seattle Cascades_2015-04-25,22,242.0,6.0,32.0,2.0,30.0,26,0.8,0.08695652173913043
2015,Vancouver Riptide,Seattle Cascades,2015-05-23,Vancouver Riptide_Seattle Cascades_2015-05-23,27,214.0,6.0,35.0,3.0,32.0,34,0.7058823529411765,0.1111111111111111
2015,Vancouver Riptide,Seattle Cascades,2015-07-18,Vancouver Riptide_Seattle Cascades_2015-07-18,17,253.0,7.0,39.0,6.0,33.0,29,0.5,0.16666666666666666
2015,Vancouver Riptide,Seattle Cascades,2015-07-19,Vancouver Riptide_Seattle Cascades_2015-07-19,26,288.0,11.0,32.0,2.0,30.0,24,0.8260869565217391,0.25925925925925924
2016,Atlanta Hustle,Austin Sol,2016-05-15,Atlanta Hustle_Austin Sol_2016-05-15,22,237.0,16.0,59.0,6.0,53.0,23,0.625,0.3333333333333333
2016,Atlanta Hustle,Austin Sol,2016-06-18,Atlanta Hustle_Austin Sol_2016-06-18,30,230.0,24.0,38.0,5.0,33.0,29,0.6896551724137931,0.3333333333333333
2016,Atlanta Hustle,Charlotte Express,2016-04-09,Atlanta Hustle_Charlotte Express_2016-04-09,17,240.0,11.0,34.0,6.0,28.0,16,0.6666666666666666,0.3888888888888889
2016,Atlanta Hustle,Charlotte Express,2016-04-23,Atlanta Hustle_Charlotte Express_2016-04-23,24,272.0,11.0,32.0,2.0,30.0,19,0.9411764705882353,0.3076923076923077
2016,Atlanta Hustle,Dallas Roughnecks,2016-05-28,Atlanta Hustle_Dallas Roughnecks_2016-05-28,20,232.0,16.0,33.0,3.0,30.0,26,0.64,0.19047619047619047
2016,Atlanta Hustle,Dallas Roughnecks,2016-06-19,Atlanta Hustle_Dallas Roughnecks_2016-06-19,21,219.0,8.0,36.0,3.0,33.0,31,0.5483870967741935,0.19047619047619047
2016,Atlanta Hustle,Dallas Roughnecks,2016-07-23,Atlanta Hustle_Dallas Roughnecks_2016-07-23,21,235.0,15.0,29.0,2.0,27.0,28,0.5172413793103449,0.3
2016,Atlanta Hustle,Jacksonville Cannons,2016-04-30,Atlanta Hustle_Jacksonville Cannons_2016-04-30,18,212.0,10.0,31.0,1.0,30.0,23,0.7083333333333334,0.058823529411764705
2016,Atlanta Hustle,Jacksonville Cannons,2016-05-21,Atlanta Hustle_Jacksonville Cannons_2016-05-21,24,199.0,9.0,36.0,3.0,33.0,29,0.7241379310344828,0.125
